label,source,sentence
shame,emotional_events,I had always been first in my class and in the preliminary board exams I scored the highest marks.  Then the exams were postponed and I neglected my studies as I was confident.  However when the final results came out I felt ashamed as I had scored less than 60% marks and my rank in the class was fifth or sixth.
shame,emotional_events,After I had given the wrong answer to my students they pointed it out to me and I had to correct myself.
shame,emotional_events,[ No response.]
shame,emotional_events,When criticizing something about a person and then realizing that the person whom one is talking to is similar.
shame,emotional_events,I felt ashamed when my parents found out that I had deceived them.
shame,emotional_events,"On the way back from a Summer spent in Sweden, I drunk with a man in the train.  I had drunk so much that when I got home I fell asleep in the entrance hall.  I have never drunk that much, neither before nor after that incident.  I was ashamed because my mother and my sister had to see me in that state and my father had to carry me to bed."
shame,emotional_events,I felt shame when I was asked by my cousin that I promised to buy her a birthday present but I didn't buy it for her in front of friends.
shame,emotional_events,The fact that I was pregnant. I was always considered level headed and did not have sex until 18 and out of high school.
shame,emotional_events,"When I lied to my girlfriend, telling her that I had passed an exam, when I actually did not even take it."
shame,emotional_events,When I was 13 years old I wrote passionate love letters to my boyfriend and I later found out that his sister had read them.
shame,emotional_events,"When the teacher asked me a question, I did not know the answer and I just stood still for about a few minutes without saying a word."
shame,emotional_events,When I made acquaintance with the parents of my boyfriend for the first time. They spoke Limburgian (a dutch dialect) and one of my first remarks was that I disliked Limburgian dialect.
shame,emotional_events,"I entered the wrong room, and got into a bed where someone already was sleeping."
shame,emotional_events,"After failing a second attempt at Med 4, following a number of difficult personal circumstances."
shame,emotional_events,[ I feel shame when I do not arrive on time and others have to wait for me for a long time.]
shame,emotional_events,[ No response.]
shame,emotional_events,"At a meeting with over one hundred people, they decided who had to speak from the stand by drawing lots."
shame,emotional_events,I was ashamed at myself when I saw that the other boys and girls   of my age earn a lot of money by doing very good and hard work.
shame,emotional_events,I did badly in the mid term examination.
shame,emotional_events,"At a weekend's seminar my trousers suddenly burst, therefore I was prevented from participating in several activities."
shame,emotional_events,I had a feeling of shame when I found myself unable to answer some questions from my tutor simply because of a lack of preparation.
